Name,City,State,Legacy NTD ID,NTD ID,Organization Type,NTD Reporter Type,Primary UZA Population,Agency VOMS,Mode,Type of Service,Mode VOM,Max Trains In Operation,Average Speed (mi/hr),Average Passenger Trip Length (mi),Passengers per Hour,Scheduled Vehicle Revenue Miles,Vehicle Miles,Vehicle Revenue Miles,Deadhead Miles,Vehicle Hours,Vehicle Revenue Hours,Deadhead Hours,Train Miles,Train Revenue Miles,Train Hours,Train Revenue Hours,Unlinked Passenger Trips,Passenger Miles,Directional Route Miles,,,,,,,,,,,,,,,,,
New River Transit Authority,Beckley,WV,,30199,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"64,022 ", 17 ,MB,PT,17,0, 13.21 , -   , 1.84 ,0 ,0 ,"252,747 ",0 ,0 ,"19,129 ",0 ,0 ,0 ,0 ,0 ,"35,182 ",0 ,0.0,,,,,,,,,,,,,,,,,
"Texoma Area Paratransit System, Inc",Sherman,TX,6107,60107,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"61,900 ", 17 ,DR,PT,17,0, 20.58 , 9.48 , 1.70 ,0 ,"233,159 ","200,844 ","32,315 ","11,071 ","9,759 ","1,312 ",0 ,0 ,0 ,0 ,"16,561 ","157,045 ",0.0,,,,,,,,,,,,,,,,,
Harnett County,Lillington,NC,4R06-019,4R06-41119,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,17,0, 10.79 , -   , 1.07 ,0 ,0 ,"594,042 ",0 ,0 ,"55,070 ",0 ,0 ,0 ,0 ,0 ,"59,061 ",0 ,0.0,,,,,,,,,,,,,,,,,
Chenango County,Norwich,NY,2R02-017,2R02-20935,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,DO,17,0, 20.00 , -   , 2.83 ,0 ,0 ,"434,540 ",0 ,0 ,"21,729 ",0 ,0 ,0 ,0 ,0 ,"61,472 ",0 ,0.0,,,,,,,,,,,,,,,,,
South East Texas Regional Planning Commission,Beaumont ,TX,6R05-004,6R05-60155,"MPO, COG or Other Planning Agency",Rural Reporter,0 , 17 ,DR,DO,17,0, 17.42 , -   , 2.22 ,0 ,0 ,"487,276 ",0 ,0 ,"27,978 ",0 ,0 ,0 ,0 ,0 ,"62,124 ",0 ,0.0,,,,,,,,,,,,,,,,,
Onslow United Transit System,Jacksonville,NC,4227,40227,Private-Non-Profit Corporation,Reduced Reporter,"105,419 ", 17 ,DR,DO,17,0, 18.41 , -   , 2.26 ,0 ,0 ,"666,833 ",0 ,0 ,"36,221 ",0 ,0 ,0 ,0 ,0 ,"82,036 ",0 ,0.0,,,,,,,,,,,,,,,,,
Hamilton County Express Public Transit,Noblesville,IN,5R02-033,5R02-50351,Private-Non-Profit Corporation,Rural Reporter,0 , 17 ,DR,DO,17,0, 16.81 , -   , 2.05 ,0 ,0 ,"481,166 ",0 ,0 ,"28,621 ",0 ,0 ,0 ,0 ,0 ,"58,639 ",0 ,0.0,,,,,,,,,,,,,,,,,
Plymouth & Brockton Street Railway Company,Plymouth,MA,1117,10117,Private-For-Profit Corporation,Reduced Reporter,"4,181,019 ", 17 ,CB,DO,17,0, 35.79 , -   , 12.33 ,0 ,0 ,"1,256,248 ",0 ,0 ,"35,105 ",0 ,0 ,0 ,0 ,0 ,"432,964 ",0 ,0.0,,,,,,,,,,,,,,,,,
Charlevoix County Public Transportation,Boyne City,MI,5R03-021,5R03-50313,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,17,0, 16.96 , -   , 3.41 ,0 ,0 ,"507,218 ",0 ,0 ,"29,905 ",0 ,0 ,0 ,0 ,0 ,"101,880 ",0 ,0.0,,,,,,,,,,,,,,,,,
Miami County Public Transit,Troy,OH,5169,50169,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"724,091 ", 17 ,DR,PT,17,0, 18.45 , 7.32 , 1.97 ,0 ,"449,411 ","377,410 ","72,001 ","25,003 ","20,455 ","4,548 ",0 ,0 ,0 ,0 ,"40,314 ","295,211 ",0.0,,,,,,,,,,,,,,,,,
"Mountain Projects, Inc.",Waynesville,NC,4226,40226,Private-Non-Profit Corporation,Reduced Reporter,"280,648 ", 17 ,DR,DO,17,0, 19.17 , -   , 2.55 ,0 ,0 ,"298,231 ",0 ,0 ,"15,555 ",0 ,0 ,0 ,0 ,0 ,"39,649 ",0 ,0.0,,,,,,,,,,,,,,,,,
Otsego County Board of Commissioners,Gaylord,MI,5R03-058,5R03-50340,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,17,0, 14.35 , -   , 2.95 ,0 ,0 ,"433,063 ",0 ,0 ,"30,186 ",0 ,0 ,0 ,0 ,0 ,"89,198 ",0 ,0.0,,,,,,,,,,,,,,,,,
"Yankton Transit, Inc.",Yankton,SD,8R04-021,8R04-80271,Private-Non-Profit Corporation,Rural Reporter,0 , 17 ,DR,DO,17,0, 11.14 , -   , 6.29 ,0 ,0 ,"205,957 ",0 ,0 ,"18,493 ",0 ,0 ,0 ,0 ,0 ,"116,318 ",0 ,0.0,,,,,,,,,,,,,,,,,
Transp. Administration of Cleveland County. Inc,Shelby,NC,4R06-017,4R06-41082,Private-Non-Profit Corporation,Rural Reporter,0 , 17 ,DR,DO,16,0, 15.41 , -   , 1.50 ,0 ,0 ,"604,563 ",0 ,0 ,"39,227 ",0 ,0 ,0 ,0 ,0 ,"58,923 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Del Rio Transportation,Del Rio ,TX,6R05-038,6R05-60152,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,16,0, 17.40 , -   , 2.88 ,0 ,0 ,"240,129 ",0 ,0 ,"13,802 ",0 ,0 ,0 ,0 ,0 ,"39,775 ",0 ,0.0,,,,,,,,,,,,,,,,,
Rutherford County,Spindale,NC,4R06-042,4R06-40983,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,15,0, 19.48 , -   , 1.87 ,0 ,0 ,"473,950 ",0 ,0 ,"24,329 ",0 ,0 ,0 ,0 ,0 ,"45,598 ",0 ,0.0,,,,,,,,,,,,,,,,,
Incorporated County of Los Alamos,Los Alamos,NM,6R03-012,6R03-60215,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,DO,15,0, 18.60 , -   , 14.64 ,0 ,0 ,"617,745 ",0 ,0 ,"33,208 ",0 ,0 ,0 ,0 ,0 ,"486,241 ",0 ,0.0,,,,,,,,,,,,,,,,,
Baker Council on Aging,Macclenny,FL,4R02-002,4R02-41170,Area Agency on Aging,Rural Reporter,0 , 17 ,DR,DO,15,0, 14.61 , -   , 1.77 ,0 ,0 ,"194,129 ",0 ,0 ,"13,285 ",0 ,0 ,0 ,0 ,0 ,"23,550 ",0 ,0.0,,,,,,,,,,,,,,,,,
Sumter County Board of County Commissioners,Bushnell,FL,4R02-032,4R02-40999,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,PT,15,0, 22.58 , -   , 3.65 ,0 ,0 ,"462,125 ",0 ,0 ,"20,463 ",0 ,0 ,0 ,0 ,0 ,"74,752 ",0 ,0.0,,,,,,,,,,,,,,,,,
Nantucket Regional Transit Authority,Nantucket,MA,1R02-004,1R02-10162,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 17 ,MB,DO,15,0, 9.32 , -   , 13.74 ,0 ,0 ,"198,930 ",0 ,0 ,"21,336 ",0 ,0 ,0 ,0 ,0 ,"293,076 ",0 ,0.0,,,,,,,,,,,,,,,,,
Venango County Transportation Office,Franklin,PA,3R04-010,3R04-30168,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,14,0, 21.13 , -   , 2.68 ,0 ,0 ,"316,034 ",0 ,0 ,"14,960 ",0 ,0 ,0 ,0 ,0 ,"40,122 ",0 ,0.0,,,,,,,,,,,,,,,,,
Greater Mankato Transit System,Mankato ,MN,5205,50205,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"57,584 ", 17 ,MB,DO,14,0, 12.80 , -   , 32.89 ,0 ,0 ,"291,157 ",0 ,0 ,"22,738 ",0 ,0 ,0 ,0 ,0 ,"747,863 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Avalon,Avalon,CA,,90249,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 17 ,DT,PT,13,0, 8.91 , -   , 6.30 ,0 ,0 ,"29,897 ",0 ,0 ,"3,356 ",0 ,0 ,0 ,0 ,0 ,"21,148 ",0 ,0.0,,,,,,,,,,,,,,,,,
River Valley Metro Mass Transit District,Bourbonnais,IL,5159,50159,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"81,926 ", 17 ,MB,PT,13,0, 14.97 , 8.54 , 13.59 ,"981,375 ","1,029,832 ","979,576 ","50,256 ","68,274 ","65,432 ","2,842 ",0 ,0 ,0 ,0 ,"889,404 ","7,594,950 ",57.8,,,,,,,,,,,,,,,,,
Manchester Transit Authority,Manchester,NH,1002,10002,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"158,377 ", 17 ,MB,DO,13,0, 12.17 , -   , 11.16 ,0 ,0 ,"528,205 ",0 ,0 ,"43,398 ",0 ,0 ,0 ,0 ,0 ,"484,532 ",0 ,0.0,,,,,,,,,,,,,,,,,
Franklin County Public Transportation,Malone,NY,2R02-024,2R02-20992,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,PT,13,0, 27.56 , -   , 3.52 ,0 ,0 ,"352,705 ",0 ,0 ,"12,796 ",0 ,0 ,0 ,0 ,0 ,"45,094 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Huntington Park,Huntington Park,CA,,90267,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 17 ,DT,PT,12,0, 16.07 , -   , 1.81 ,0 ,0 ,"172,727 ",0 ,0 ,"10,746 ",0 ,0 ,0 ,0 ,0 ,"19,412 ",0 ,0.0,,,,,,,,,,,,,,,,,
Rockingham County Council on Aging,Reidsville,NC,4R06-051,4R06-40929,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,12,0, 16.48 , -   , 1.44 ,0 ,0 ,"673,219 ",0 ,0 ,"40,851 ",0 ,0 ,0 ,0 ,0 ,"59,018 ",0 ,0.0,,,,,,,,,,,,,,,,,
Mesa County,Grand Junction,CO,8016,80016,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"128,124 ", 17 ,MB,PT,12,0, 15.35 , -   , 13.97 ,0 ,0 ,"849,916 ",0 ,0 ,"55,386 ",0 ,0 ,0 ,0 ,0 ,"773,747 ",0 ,0.0,,,,,,,,,,,,,,,,,
"Finney County Committee on Aging, Inc.",Garden City,KS,7R02-095,7R02-70070,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,DO,11,0, 13.83 , -   , 5.25 ,0 ,0 ,"181,583 ",0 ,0 ,"13,133 ",0 ,0 ,0 ,0 ,0 ,"68,967 ",0 ,0.0,,,,,,,,,,,,,,,,,
Medina County Public Transit,Medina,OH,5198,50198,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,780,673 ", 17 ,DR,DO,11,0, 14.78 , 7.75 , 2.29 ,0 ,"321,512 ","253,655 ","67,857 ","23,360 ","17,164 ","6,196 ",0 ,0 ,0 ,0 ,"39,380 ","305,195 ",0.0,,,,,,,,,,,,,,,,,
Nassau Council on Aging,Fernandina Beach,FL,4R02-007,4R02-41114,Area Agency on Aging,Rural Reporter,0 , 17 ,DR,DO,11,0, 12.70 , -   , 2.51 ,0 ,0 ,"232,191 ",0 ,0 ,"18,286 ",0 ,0 ,0 ,0 ,0 ,"45,904 ",0 ,0.0,,,,,,,,,,,,,,,,,
"The County Commissioners of Caroline County, Maryland",Denton,MD,3R03-027,3R03-30186,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,DO,10,0, 18.23 , -   , 2.34 ,0 ,0 ,"413,574 ",0 ,0 ,"22,687 ",0 ,0 ,0 ,0 ,0 ,"52,984 ",0 ,0.0,,,,,,,,,,,,,,,,,
Douglas Area Rural Transit - DART,Gardnerville,NV,9R04-006,9R04-91064,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,10,0, 12.88 , -   , 2.91 ,0 ,0 ,"138,851 ",0 ,0 ,"10,777 ",0 ,0 ,0 ,0 ,0 ,"31,410 ",0 ,0.0,,,,,,,,,,,,,,,,,
Productive Alternatives,Fergus Falls,MN,5R04-064,5R04-50504,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 17 ,MB,DO,10,0, 14.34 , -   , 4.64 ,0 ,0 ,"281,505 ",0 ,0 ,"19,629 ",0 ,0 ,0 ,0 ,0 ,"91,017 ",0 ,0.0,,,,,,,,,,,,,,,,,
Dorchester County Council,Cambridge,MD,3R03-019,3R03-30161,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,DO,10,0, 19.31 , -   , 3.70 ,0 ,0 ,"471,557 ",0 ,0 ,"24,422 ",0 ,0 ,0 ,0 ,0 ,"90,473 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Alhambra,Alhambra,CA,,90247,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 17 ,MB,PT,9,0, 10.26 , -   , 33.36 ,0 ,0 ,"169,763 ",0 ,0 ,"16,553 ",0 ,0 ,0 ,0 ,0 ,"552,228 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Jefferson,Jefferson City,MO,7043,70043,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"58,533 ", 17 ,MB,DO,9,0, 16.82 , -   , 14.98 ,0 ,0 ,"279,545 ",0 ,0 ,"16,619 ",0 ,0 ,0 ,0 ,0 ,"248,944 ",0 ,0.0,,,,,,,,,,,,,,,,,
St. Mary's Transit System -Dept. of Public Works and Transit,California ,MD,3109,30109,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"58,875 ", 17 ,MB,DO,9,0, 24.79 , -   , 10.61 ,0 ,0 ,"786,215 ",0 ,0 ,"31,718 ",0 ,0 ,0 ,0 ,0 ,"336,683 ",0 ,0.0,,,,,,,,,,,,,,,,,
Okanogan Transit,Omak,WA,,0R03-00405,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,PT,8,0, 12.63 , -   , 2.84 ,0 ,0 ,"125,188 ",0 ,0 ,"9,909 ",0 ,0 ,0 ,0 ,0 ,"28,150 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Inglewood,Inglewood,CA,,90268,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 17 ,DR,DO,8,0, 9.26 , -   , 4.09 ,0 ,0 ,"87,299 ",0 ,0 ,"9,424 ",0 ,0 ,0 ,0 ,0 ,"38,528 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Alhambra,Alhambra,CA,,90247,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 17 ,DR,PT,8,0, 8.01 , -   , 2.93 ,0 ,0 ,"119,797 ",0 ,0 ,"14,950 ",0 ,0 ,0 ,0 ,0 ,"43,796 ",0 ,0.0,,,,,,,,,,,,,,,,,
St. Mary's Transit System -Dept. of Public Works and Transit,California ,MD,3109,30109,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"58,875 ", 17 ,DR,DO,8,0, 16.56 , -   , 1.55 ,0 ,0 ,"277,317 ",0 ,0 ,"16,746 ",0 ,0 ,0 ,0 ,0 ,"25,890 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Inglewood,Inglewood,CA,,90268,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 17 ,DT,PT,8,0, 15.81 , -   , 4.96 ,0 ,0 ,"36,277 ",0 ,0 ,"2,294 ",0 ,0 ,0 ,0 ,0 ,"11,370 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Jefferson,Jefferson City,MO,7043,70043,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"58,533 ", 17 ,DR,DO,8,0, 13.76 , -   , 3.43 ,0 ,0 ,"202,610 ",0 ,0 ,"14,724 ",0 ,0 ,0 ,0 ,0 ,"50,464 ",0 ,0.0,,,,,,,,,,,,,,,,,
Productive Alternatives,Fergus Falls,MN,5R04-064,5R04-50504,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 17 ,DR,DO,7,0, 14.34 , -   , 4.64 ,0 ,0 ,"183,650 ",0 ,0 ,"12,806 ",0 ,0 ,0 ,0 ,0 ,"59,378 ",0 ,0.0,,,,,,,,,,,,,,,,,
Dorchester County Council,Cambridge,MD,3R03-019,3R03-30161,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,7,0, 11.27 , -   , 2.63 ,0 ,0 ,"104,405 ",0 ,0 ,"9,260 ",0 ,0 ,0 ,0 ,0 ,"24,369 ",0 ,0.0,,,,,,,,,,,,,,,,,
"The County Commissioners of Caroline County, Maryland",Denton,MD,3R03-027,3R03-30186,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,7,0, 15.47 , -   , 3.05 ,0 ,0 ,"304,141 ",0 ,0 ,"19,657 ",0 ,0 ,0 ,0 ,0 ,"59,905 ",0 ,0.0,,,,,,,,,,,,,,,,,
Douglas Area Rural Transit - DART,Gardnerville,NV,9R04-006,9R04-91064,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,DO,7,0, 15.84 , -   , 1.35 ,0 ,0 ,"60,120 ",0 ,0 ,"3,796 ",0 ,0 ,0 ,0 ,0 ,"5,113 ",0 ,0.0,,,,,,,,,,,,,,,,,
"Finney County Committee on Aging, Inc.",Garden City,KS,7R02-095,7R02-70070,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,6,0, 13.49 , -   , 3.00 ,0 ,0 ,"60,403 ",0 ,0 ,"4,479 ",0 ,0 ,0 ,0 ,0 ,"13,446 ",0 ,0.0,,,,,,,,,,,,,,,,,
Nassau Council on Aging,Fernandina Beach,FL,4R02-007,4R02-41114,Area Agency on Aging,Rural Reporter,0 , 17 ,MB,DO,6,0, 21.65 , -   , 1.16 ,0 ,0 ,"188,341 ",0 ,0 ,"8,701 ",0 ,0 ,0 ,0 ,0 ,"10,134 ",0 ,0.0,,,,,,,,,,,,,,,,,
Okanogan Transit,Omak,WA,,0R03-00405,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,DO,6,0, 20.72 , -   , 2.92 ,0 ,0 ,"216,640 ",0 ,0 ,"10,455 ",0 ,0 ,0 ,0 ,0 ,"30,495 ",0 ,0.0,,,,,,,,,,,,,,,,,
Medina County Public Transit,Medina,OH,5198,50198,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,780,673 ", 17 ,MB,DO,5,0, 11.82 , 6.27 , 1.85 ,"111,120 ","128,582 ","106,919 ","21,663 ","10,295 ","9,043 ","1,252 ",0 ,0 ,0 ,0 ,"16,720 ","104,834 ",133.1,,,,,,,,,,,,,,,,,
Rockingham County Council on Aging,Reidsville,NC,4R06-051,4R06-40929,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,DO,5,0, 15.44 , -   , 2.52 ,0 ,0 ,"183,775 ",0 ,0 ,"11,906 ",0 ,0 ,0 ,0 ,0 ,"29,971 ",0 ,0.0,,,,,,,,,,,,,,,,,
Mesa County,Grand Junction,CO,8016,80016,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"128,124 ", 17 ,DR,PT,5,0, 12.90 , -   , 2.08 ,0 ,0 ,"119,005 ",0 ,0 ,"9,227 ",0 ,0 ,0 ,0 ,0 ,"19,199 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Huntington Park,Huntington Park,CA,,90267,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 17 ,MB,PT,5,0, 6.83 , -   , 11.22 ,0 ,0 ,"107,834 ",0 ,0 ,"15,783 ",0 ,0 ,0 ,0 ,0 ,"177,030 ",0 ,0.0,,,,,,,,,,,,,,,,,
Manchester Transit Authority,Manchester,NH,1002,10002,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"158,377 ", 17 ,DR,DO,4,0, 9.97 , -   , 1.19 ,0 ,0 ,"76,363 ",0 ,0 ,"7,661 ",0 ,0 ,0 ,0 ,0 ,"9,109 ",0 ,0.0,,,,,,,,,,,,,,,,,
Okanogan Transit,Omak,WA,,0R03-00405,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,VP,DO,3,0, 49.22 , -   , 6.42 ,0 ,0 ,"14,225 ",0 ,0 ,289 ,0 ,0 ,0 ,0 ,0 ,"1,855 ",0 ,0.0,,,,,,,,,,,,,,,,,
Venango County Transportation Office,Franklin,PA,3R04-010,3R04-30168,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,DO,3,0, 17.67 , -   , 5.85 ,0 ,0 ,"163,342 ",0 ,0 ,"9,242 ",0 ,0 ,0 ,0 ,0 ,"54,102 ",0 ,0.0,,,,,,,,,,,,,,,,,
Greater Mankato Transit System,Mankato ,MN,5205,50205,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"57,584 ", 17 ,DR,DO,3,0, 9.06 , -   , 1.58 ,0 ,0 ,"52,106 ",0 ,0 ,"5,754 ",0 ,0 ,0 ,0 ,0 ,"9,102 ",0 ,0.0,,,,,,,,,,,,,,,,,
Rutherford County,Spindale,NC,4R06-042,4R06-40983,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,DO,2,0, 14.59 , -   , 2.51 ,0 ,0 ,"35,017 ",0 ,0 ,"2,400 ",0 ,0 ,0 ,0 ,0 ,"6,018 ",0 ,0.0,,,,,,,,,,,,,,,,,
Incorporated County of Los Alamos,Los Alamos,NM,6R03-012,6R03-60215,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,DO,2,0, 19.78 , -   , 2.25 ,0 ,0 ,"56,139 ",0 ,0 ,"2,838 ",0 ,0 ,0 ,0 ,0 ,"6,377 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Avalon,Avalon,CA,,90249,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 17 ,MB,PT,2,0, 5.09 , -   , 24.49 ,0 ,0 ,"14,477 ",0 ,0 ,"2,846 ",0 ,0 ,0 ,0 ,0 ,"69,708 ",0 ,0.0,,,,,,,,,,,,,,,,,
River Valley Metro Mass Transit District,Bourbonnais,IL,5159,50159,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"81,926 ", 17 ,DR,PT,2,0, 13.32 , 7.35 , 2.59 ,0 ,"100,557 ","89,377 ","11,180 ","7,368 ","6,709 ",659 ,0 ,0 ,0 ,0 ,"17,380 ","127,692 ",0.0,,,,,,,,,,,,,,,,,
Franklin County Public Transportation,Malone,NY,2R02-024,2R02-20992,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,CB,PT,2,0, 38.11 , -   , 2.58 ,0 ,0 ,"126,912 ",0 ,0 ,"3,330 ",0 ,0 ,0 ,0 ,0 ,"8,586 ",0 ,0.0,,,,,,,,,,,,,,,,,
Nantucket Regional Transit Authority,Nantucket,MA,1R02-004,1R02-10162,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 17 ,DR,DO,2,0, 12.76 , -   , 2.49 ,0 ,0 ,"37,826 ",0 ,0 ,"2,965 ",0 ,0 ,0 ,0 ,0 ,"7,383 ",0 ,0.0,,,,,,,,,,,,,,,,,
Baker Council on Aging,Macclenny,FL,4R02-002,4R02-41170,Area Agency on Aging,Rural Reporter,0 , 17 ,MB,DO,2,0, 19.85 , -   , 1.43 ,0 ,0 ,"99,478 ",0 ,0 ,"5,011 ",0 ,0 ,0 ,0 ,0 ,"7,159 ",0 ,0.0,,,,,,,,,,,,,,,,,
Sumter County Board of County Commissioners,Bushnell,FL,4R02-032,4R02-40999,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,PT,2,0, 10.83 , -   , 1.54 ,0 ,0 ,"24,862 ",0 ,0 ,"2,295 ",0 ,0 ,0 ,0 ,0 ,"3,537 ",0 ,0.0,,,,,,,,,,,,,,,,,
Franklin County Public Transportation,Malone,NY,2R02-024,2R02-20992,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,DR,PT,2,0, 21.65 , -   , 5.18 ,0 ,0 ,"127,424 ",0 ,0 ,"5,885 ",0 ,0 ,0 ,0 ,0 ,"30,472 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Avalon,Avalon,CA,,90249,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 17 ,DR,PT,2,0, 1.32 , -   , 0.50 ,0 ,0 ,500 ,0 ,0 ,380 ,0 ,0 ,0 ,0 ,0 ,191 ,0 ,0.0,,,,,,,,,,,,,,,,,
River Valley Metro Mass Transit District,Bourbonnais,IL,5159,50159,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"81,926 ", 17 ,CB,PT,2,0, 33.44 , 47.28 , 1.65 ,"319,153 ","318,833 ","306,803 ","12,030 ","9,447 ","9,175 ",272 ,0 ,0 ,0 ,0 ,"15,109 ","714,353 ",47.0,,,,,,,,,,,,,,,,,
City of Inglewood,Inglewood,CA,,90268,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 17 ,MB,DO,1,0, 11.67 , -   , 7.37 ,0 ,0 ,"15,959 ",0 ,0 ,"1,368 ",0 ,0 ,0 ,0 ,0 ,"10,085 ",0 ,0.0,,,,,,,,,,,,,,,,,
Medina County Public Transit,Medina,OH,5198,50198,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,780,673 ", 17 ,DT,PT,1,0, 36.00 , 24.00 , 1.34 ,0 ,0 ,"67,579 ",0 ,0 ,"1,877 ",0 ,0 ,0 ,0 ,0 ,"2,514 ","60,336 ",0.0,,,,,,,,,,,,,,,,,
City of Del Rio Transportation,Del Rio ,TX,6R05-038,6R05-60152,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 17 ,MB,DO,1,0, 15.14 , -   , 6.51 ,0 ,0 ,"28,605 ",0 ,0 ,"1,889 ",0 ,0 ,0 ,0 ,0 ,"12,305 ",0 ,0.0,,,,,,,,,,,,,,,,,
Transp. Administration of Cleveland County. Inc,Shelby,NC,4R06-017,4R06-41082,Private-Non-Profit Corporation,Rural Reporter,0 , 17 ,MB,DO,1,0, 11.72 , -   , 1.69 ,0 ,0 ,"24,391 ",0 ,0 ,"2,081 ",0 ,0 ,0 ,0 ,0 ,"3,522 ",0 ,0.0,,,,,,,,,,,,,,,,,
Sanilac County Board of Commissioners,Sandusky,MI,5R03-062,5R03-50346,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 16 ,DR,DO,16,0, 20.23 , -   , 4.90 ,0 ,0 ,"467,128 ",0 ,0 ,"23,093 ",0 ,0 ,0 ,0 ,0 ,"113,096 ",0 ,0.0,,,,,,,,,,,,,,,,,
Tazewell County,Pekin,IL,5R01-024,5R01-50420,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 16 ,DR,DO,16,0, 26.99 , -   , 2.18 ,0 ,0 ,"443,396 ",0 ,0 ,"16,428 ",0 ,0 ,0 ,0 ,0 ,"35,804 ",0 ,0.0,,,,,,,,,,,,,,,,,
